molecule_chembl_id,standard_value,canonical_smiles
CHEMBL92803,5.0,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3)C[C@@H]2c2ccccc2)CC1
CHEMBL330528,26.0,O=S(=O)(c1ccccc1)N1C[C@H](CN2CCC3(CC2)C[S+]([O-])c2ccccc23)[C@@H](c2ccccc2)C1
CHEMBL94031,1000.0,Clc1ccc([C@H]2CN(Cc3ccccc3)C[C@@H]2CN2CCC(c3ccccc3)CC2)cc1
CHEMBL414222,980.0,c1ccc(C2CCN(C[C@H]3CNC[C@@H]3c3ccccc3)CC2)cc1
CHEMBL328445,0.1,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(Cc3ccccc3)C[C@@H]2c2ccccc2)CC1
CHEMBL93949,94.0,O=C(c1cccc(Cl)c1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL91793,140.0,COc1cccc(C(=O)N2C[C@H](CN3CCC(c4ccccc4)CC3)[C@@H](c3ccccc3)C2)c1
CHEMBL96242,17.0,COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(C(=O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL92013,22.0,COC(=O)N(CC1CCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL322817,6.0,Cc1cccc(C)c1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(Br)cc3)[C@@H](C)C2)CC1
CHEMBL120569,3500.0,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@@H](C[C@H](C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL118501,15000.0,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CCC(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL120204,10400.0,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](C[C@H](C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL121321,8600.0,CCN(C(=O)OCc1ccccc1)C1CCN(CCC(CC(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL331754,7200.0,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CC(CC)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL120584,4400.0,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(C)(CCS(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL402701,8400.0,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@@H](C[C@@H](C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL120419,6000.0,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CC(C)S(=O)(=O)CC)c2ccccc2)CC1
CHEMBL118196,6800.0,CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(CC(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL331007,24000.0,CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(CCS(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL332908,6000.0,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CC(C)S(C)(=O)=O)c2ccccc2)CC1
CHEMBL332458,15000.0,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CC(C)S(=O)(=O)C(C)C)c2ccccc2)CC1
CHEMBL324284,3800.0,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(C)(CC(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL118544,11000.0,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(C)(CC(C)(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL120513,88000.0,CCC(CC(CCN1CCC(N(CC)C(=O)OCc2ccccc2)CC1)c1ccccc1)S(=O)(=O)c1ccccc1
CHEMBL261935,2300.0,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](C[C@@H](C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
CHEMBL176392,4.2,Cn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL368183,1.0,Cn1ncc(CCc2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL367837,0.6,CCCn1ncc(CCc2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL172761,16.0,CCn1nc(-c2ccc(C#N)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL174283,33.0,O=C(O)Cn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL368265,3.0,CCn1ncc(Cc2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL173609,78.0,CCc1cc(Cc2ccccc2)n(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1
CHEMBL367863,4.8,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)nn3CC(F)(F)F)CC2)[C@@H](c2ccccc2)C1
CHEMBL173262,11.5,CC(C)(c1ccccc1)c1c[nH]nc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL355749,6.9,CCn1ncc(C(C)(C)c2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL368517,9.0,CCOC(=O)Cn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL367421,4.6,CCCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL369189,9.0,CCCn1cc(CCc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1
CHEMBL367446,7.5,N#Cc1ccc(-c2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C5CCCCC5)C[C@@H]4c4ccccc4)CC3)n[nH]2)cc1
CHEMBL172944,16.0,CCn1nc(-c2cccc3ccccc23)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1
CHEMBL367787,1.2,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3n[nH]cc3CCc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL172721,23.0,Cn1cc(CCc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1
CHEMBL367838,2.2,CCn1nc(CCc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1
CHEMBL352981,0.6,CCn1ncc(CCc2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL170543,2.1,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3n[nH]cc3C(F)(F)c3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL353827,4.8,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3[nH]ncc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL173064,1.2,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3nocc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL413058,23.0,CCn1ncc(C(=O)c2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL102826,0.2,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL368757,112.0,CCn1nc(-c2ccc(CN)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL172659,2.2,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)n[nH]3)CC2)[C@@H](c2ccccc2)C1
CHEMBL435724,41.0,O=C(c1ccccc1)c1c[nH]nc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL367894,76.0,CCn1nc(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1Cc1ccccc1
CHEMBL366450,22.0,CCn1nc(-c2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL170717,9.0,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4ccc(Cl)cc4Cl)[nH]n3)CC2)[C@@H](c2cccc(F)c2)C1
CHEMBL366536,3.0,CCCCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL172845,4.4,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3n[nH]cc3C3(c4ccccc4)CC3)CC2)[C@@H](c2ccccc2)C1
CHEMBL170987,20.0,CCn1cc(Cc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1
CHEMBL366626,2.3,CCn1cc(CCc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1
CHEMBL435709,0.8,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3oncc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL435526,12.0,COc1ccc(-c2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C5CCCCC5)C[C@@H]4c4cccc(F)c4)CC3)[nH]n2)cc1
CHEMBL433980,11.0,CCn1ncc(C2(c3ccccc3)CC2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL366439,7.5,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4cccc5ccccc45)[nH]n3)CC2)[C@@H](c2ccccc2)C1
CHEMBL174303,4.0,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4ccc(Cl)cc4)[nH]n3)CC2)[C@@H](c2cccc(F)c2)C1
CHEMBL171911,105.0,CCc1cc(CCc2ccccc2)nn1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL2112560,0.73,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(c3c[nH]c(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1
CHEMBL480503,0.29,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1
CHEMBL2112553,0.76,CCc1nc(Cc2ccccc2)sc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1
CHEMBL511494,2.0,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3ncc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1
CHEMBL2112559,0.38,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3c[nH]c(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1
CHEMBL2112556,0.89,CCc1nc(Cc2ccccc2)oc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1
CHEMBL480693,0.34,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1
CHEMBL2112555,1.0,CCc1nc(Cc2ccccc2)sc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1
CHEMBL471765,7.0,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1
CHEMBL2112554,1.1,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3csc(-c4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1
CHEMBL520755,0.67,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1
CHEMBL513564,0.51,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1
CHEMBL470507,27.0,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3nocc3-c3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL471722,23.0,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3nc(-c4ccccc4)c[nH]3)CC2)[C@@H](c2ccccc2)C1
CHEMBL326487,0.23,O=C(O)C(CC1CC1)N1CC(c2ccccc2)[C@@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)C1
CHEMBL2112557,0.6,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3[nH]c(Cc4ccccc4)nc3Cl)CC2)[C@@H](c2cccc(F)c2)C1
CHEMBL511154,6.2,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(-c4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1
CHEMBL333619,0.23,O=C(O)C(CC1CCC1)N1CC(c2ccccc2)[C@@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)C1
CHEMBL471766,3.8,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1
CHEMBL511806,18.1,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4ccccc4)no3)CC2)[C@@H](c2ccccc2)C1
CHEMBL481080,1.3,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3csc(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1
CHEMBL480504,1.6,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1
CHEMBL2112558,0.57,CCc1[nH]c(Cc2ccccc2)nc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1
CHEMBL481274,1.5,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3ncc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1
CHEMBL2112552,0.7,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(c3[nH]c(Cc4ccccc4)nc3Cl)CC2)[C@@H](c2cccc(F)c2)C1
CHEMBL277930,1000.0,CC[N+]1(C/C2=C/CCCCCC2)CCC(NC(=O)C2c3cc(Cl)ccc3Oc3ccc(Cl)cc32)CC1
CHEMBL88976,120.0,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccs1
CHEMBL314077,340.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cn(C)cn1
CHEMBL91045,1400.0,CCCCCCCCS(=O)(=O)N(C)C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1
CHEMBL314124,780.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)C(=O)Oc1ccccc1
CHEMBL328024,60.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc2ccccc2c1
CHEMBL89167,100.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccnc1
CHEMBL89251,230.0,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)c1ccccc1
CHEMBL330734,160.0,CCN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1
CHEMBL327703,1000.0,CN(Cc1ccccc1)C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1
CHEMBL314551,120.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cnc2ccccc2c1
CHEMBL329146,4000.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccsc1
CHEMBL313072,150.0,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc([N+](=O)[O-])c1
CHEMBL313071,60.0,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1
CHEMBL314342,640.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)C(=O)Cc1ccccc1
CHEMBL89279,60.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccs1
CHEMBL88644,100.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)C1CCCCC1
CHEMBL315293,130.0,CCN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1
CHEMBL328025,360.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc2ccccc12
CHEMBL315084,90.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc2cccnc12
CHEMBL314486,1600.0,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)c1ccccc1
CHEMBL88319,4.0,O=C(OC[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)c1ccccc1
CHEMBL86419,40.0,COc1ccc(S(=O)(=O)N(C)C[C@@H](CCN2CCC3(CC2)C[S+]([O-])c2ccccc23)c2ccc(Cl)c(Cl)c2)cc1
CHEMBL330570,40.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1
CHEMBL421356,100.0,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1
CHEMBL87167,100.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)C1CCCC1
CHEMBL88261,80.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1Cl
CHEMBL90272,340.0,CN(C)S(=O)(=O)N(C)C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1
CHEMBL88159,590.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)Cc1ccccc1
CHEMBL88344,70.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc(Cl)c1
CHEMBL89221,850.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(C)(=O)=O
CHEMBL90385,70.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc2[nH]ccc2c1
CHEMBL420057,1000.0,CN(C[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1
CHEMBL421168,10000.0,CCN(C[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1
CHEMBL315707,4.0,[O-][S+]1CC2(CCN(CC[C@H](COCc3ccccc3)c3ccc(Cl)c(Cl)c3)CC2)c2ccccc21
CHEMBL90620,40.0,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc(Cl)cc1
CHEMBL305026,440.0,Cc1cccc(C)c1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@H](C)C2)CC1
CHEMBL70124,90.0,Cc1ccccc1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(Cc4ccc5c(c4)OCO5)cc3)[C@@H](C)C2)CC1
CHEMBL33335,10000.0,O=S1(=O)CC2(CCN(C[C@@H]3CN(S(=O)(=O)c4ccccc4)C[C@@H]3c3ccccc3)CC2)c2ccccc21
CHEMBL431111,170.0,O=S1(=O)CC2(CCN(C[C@H]3CN(S(=O)(=O)c4ccccc4)C[C@@H]3c3ccccc3)CC2)c2ccccc21
CHEMBL408438,68.0,CN(CC(CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccccc1)S(=O)(=O)c1ccccc1
CHEMBL284487,10000.0,O=S(=O)(c1ccccc1)N1C[C@H](c2ccccc2)[C@H](CN2CCC3(CC2)CSc2ccccc23)C1
CHEMBL287515,10000.0,O=S(=O)(c1ccccc1)N1C[C@H](CN2CCC3(CC2)CSc2ccccc23)[C@@H](c2ccccc2)C1
CHEMBL284380,3500.0,O=S(=O)(c1ccccc1)N1C[C@H](c2ccccc2)[C@H](CN2CCC3(CC2)C[S+]([O-])c2ccccc23)C1
CHEMBL33330,10000.0,O=S1(=O)CC2(CCN(C[C@@H]3CN(S(=O)(=O)c4ccccc4)C[C@H]3c3ccccc3)CC2)c2ccccc21
CHEMBL103813,1.0,OC[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL319689,10.0,O=C(O)c1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1
CHEMBL320149,2.0,O=C(O)CCc1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1
CHEMBL102674,6.0,O=C(O)CN1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL99909,0.2,O=C(O)[C@@H](C1CCCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL322422,0.2,Cn1nnnc1-c1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1
CHEMBL103790,0.4,C[n+]1n[nH]c(-c2ccc(CCCC3(O)CCN(C[C@H]4CN(CC5CCCCC5)C[C@@H]4c4ccccc4)CC3)cc2)n1
CHEMBL319593,0.2,OC1(CCCc2ccc(-c3nnn[nH]3)cc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL100336,5.0,O=C(O)Cc1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1
CHEMBL100958,4.0,COC(=O)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL317710,0.3,OC1(CCCc2ccccc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL101961,0.8,O=C(O)[C@@H](c1ccccc1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL318210,2.0,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL323370,7.0,OC1(CCCc2ccccn2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL322603,0.5,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL316475,0.1,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL100596,5.0,O=C(O)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL322232,24.0,O=C(OCc1ccccc1)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL432596,6.0,O=C(O)Cc1cccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)c1
CHEMBL419895,6.0,OC1(CCCc2cccnc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL102675,3.0,C[C@H](C(=O)O)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1
CHEMBL103268,100.0,O=C(O)c1ccccc1CCCC1(O)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1
CHEMBL318909,3.0,O=C(O)c1cccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)c1
